Overall the incoming data shows that we
get about 20 hours of battery life from an 2Ah battery with an ESP32 connected to wifi
and sending UDP data. Note that this is with the battery from fully charged.
The charge time on the battery is a number of hours, and so should be done overnight.

End Time    : 1487880250.54
start time  : 1487808159.98
Delta       : 72090.56 seconds
Hours       : 20.025

Time sent       Time receved  IP addr receved from
1487808392.33, 1487808392.34, 10.0.100.56
1487808393.33, 1487808393.35, 10.0.100.56
1487808394.33, 1487808394.35, 10.0.100.56
1487808395.34, 1487808395.38, 10.0.100.56
1487808396.34, 1487808396.4, 10.0.100.56
1487808397.34, 1487808397.36, 10.0.100.56
1487808398.35, 1487808398.36, 10.0.100.56
1487808399.35, 1487808399.37, 10.0.100.56
1487808400.36, 1487808400.38, 10.0.100.56
1487808401.36, 1487808401.38, 10.0.100.56
1487808402.36, 1487808402.38, 10.0.100.56
1487808403.37, 1487808403.38, 10.0.100.56
1487808404.37, 1487808404.41, 10.0.100.56
1487808405.38, 1487808405.4, 10.0.100.56
1487808406.38, 1487808406.41, 10.0.100.56
1487808407.38, 1487808407.4, 10.0.100.56
1487808408.39, 1487808408.42, 10.0.100.56
1487808409.39, 1487808409.42, 10.0.100.56
1487808410.4, 1487808410.42, 10.0.100.56
1487808411.4, 1487808411.42, 10.0.100.56
1487808412.4, 1487808412.42, 10.0.100.56
1487808413.41, 1487808413.42, 10.0.100.56
1487808414.41, 1487808414.44, 10.0.100.56
1487808415.42, 1487808415.43, 10.0.100.56
1487808416.42, 1487808416.44, 10.0.100.56
1487808417.43, 1487808417.45, 10.0.100.56
1487808418.43, 1487808418.45, 10.0.100.56
1487808419.44, 1487808419.45, 10.0.100.56
1487808420.44, 1487808420.46, 10.0.100.56
1487808421.45, 1487808421.47, 10.0.100.56
1487808422.45, 1487808422.46, 10.0.100.56
1487808423.45, 1487808423.47, 10.0.100.56
1487808424.45, 1487808424.48, 10.0.100.56
1487808425.46, 1487808425.49, 10.0.100.56
1487808426.46, 1487808426.48, 10.0.100.56
1487808427.46, 1487808427.48, 10.0.100.56
1487808428.47, 1487808428.49, 10.0.100.56
1487808429.47, 1487808429.52, 10.0.100.56
1487808430.48, 1487808430.5, 10.0.100.56
1487808431.48, 1487808431.51, 10.0.100.56
1487808432.48, 1487808432.51, 10.0.100.56
1487808433.48, 1487808433.5, 10.0.100.56
1487808434.48, 1487808434.5, 10.0.100.56
1487808435.49, 1487808435.51, 10.0.100.56
1487808436.49, 1487808436.5, 10.0.100.56
1487808437.49, 1487808437.51, 10.0.100.56
1487808439.5, 1487808439.54, 10.0.100.56
1487808440.51, 1487808440.53, 10.0.100.56
1487808441.51, 1487808441.52, 10.0.100.56
1487808442.51, 1487808442.53, 10.0.100.56
1487808443.51, 1487808443.53, 10.0.100.56
1487808444.51, 1487808444.53, 10.0.100.56
1487808445.52, 1487808445.54, 10.0.100.56
1487808446.52, 1487808446.57, 10.0.100.56
1487808447.53, 1487808447.56, 10.0.100.56
1487808448.53, 1487808448.56, 10.0.100.56
1487808449.54, 1487808449.56, 10.0.100.56
1487808450.54, 1487808450.56, 10.0.100.56
1487808451.55, 1487808451.56, 10.0.100.56
1487808452.55, 1487808452.57, 10.0.100.56
1487808453.55, 1487808453.58, 10.0.100.56
1487808454.56, 1487808454.58, 10.0.100.56
1487808455.56, 1487808455.59, 10.0.100.56
1487808456.56, 1487808456.59, 10.0.100.56
1487808457.57, 1487808457.58, 10.0.100.56
1487808458.57, 1487808458.59, 10.0.100.56
1487808459.58, 1487808459.6, 10.0.100.56
1487808460.58, 1487808460.6, 10.0.100.56
1487808461.58, 1487808461.6, 10.0.100.56
1487808462.58, 1487808462.6, 10.0.100.56
1487808463.59, 1487808463.6, 10.0.100.56
1487808464.59, 1487808464.61, 10.0.100.56
1487808465.6, 1487808465.61, 10.0.100.56
1487808466.6, 1487808466.62, 10.0.100.56
1487808467.6, 1487808467.62, 10.0.100.56
1487808468.61, 1487808468.63, 10.0.100.56
1487808469.61, 1487808469.63, 10.0.100.56
1487808470.61, 1487808470.63, 10.0.100.56
1487808471.62, 1487808471.63, 10.0.100.56
1487808472.62, 1487808472.64, 10.0.100.56
1487808473.63, 1487808473.65, 10.0.100.56
1487808474.63, 1487808474.65, 10.0.100.56
1487808475.63, 1487808475.65, 10.0.100.56
1487808476.64, 1487808476.66, 10.0.100.56
1487808477.65, 1487808477.68, 10.0.100.56
1487808478.65, 1487808478.67, 10.0.100.56
1487808479.65, 1487808479.67, 10.0.100.56
1487808480.66, 1487808480.67, 10.0.100.56
1487808481.66, 1487808481.68, 10.0.100.56
1487808482.66, 1487808482.68, 10.0.100.56
1487808483.66, 1487808483.68, 10.0.100.56
1487808484.67, 1487808484.69, 10.0.100.56
1487808485.67, 1487808485.68, 10.0.100.56
1487808486.67, 1487808487.44, 10.0.100.56
1487808488.42, 1487808488.44, 10.0.100.56
1487808489.43, 1487808489.44, 10.0.100.56
1487808490.43, 1487808490.45, 10.0.100.56
1487808491.44, 1487808491.45, 10.0.100.56
1487808492.44, 1487808492.46, 10.0.100.56
1487808493.44, 1487808493.46, 10.0.100.56
1487808494.45, 1487808494.46, 10.0.100.56
1487808495.45, 1487808495.47, 10.0.100.56
1487808496.46, 1487808496.48, 10.0.100.56
1487808497.46, 1487808497.48, 10.0.100.56
1487808498.46, 1487808498.48, 10.0.100.56
1487808499.47, 1487808499.49, 10.0.100.56
1487808500.47, 1487808500.49, 10.0.100.56
1487808501.48, 1487808501.49, 10.0.100.56
1487808502.48, 1487808502.5, 10.0.100.56
1487808503.48, 1487808503.5, 10.0.100.56
1487808504.49, 1487808504.5, 10.0.100.56
1487808505.49, 1487808505.5, 10.0.100.56
1487808506.49, 1487808506.51, 10.0.100.56
1487808507.49, 1487808507.52, 10.0.100.56
1487808508.5, 1487808508.51, 10.0.100.56
1487808509.5, 1487808509.52, 10.0.100.56
1487808510.5, 1487808510.52, 10.0.100.56
1487808511.51, 1487808511.56, 10.0.100.56
1487808512.51, 1487808512.53, 10.0.100.56
1487808513.52, 1487808513.54, 10.0.100.56
1487808514.52, 1487808514.54, 10.0.100.56
1487808515.52, 1487808515.54, 10.0.100.56
1487808516.53, 1487808516.55, 10.0.100.56
1487808517.53, 1487808517.55, 10.0.100.56
1487808518.53, 1487808518.55, 10.0.100.56
1487808519.54, 1487808519.56, 10.0.100.56
1487808520.54, 1487808520.56, 10.0.100.56
1487808521.55, 1487808521.56, 10.0.100.56
1487808522.55, 1487808522.57, 10.0.100.56
1487808523.55, 1487808523.57, 10.0.100.56
1487808524.56, 1487808524.57, 10.0.100.56
1487808525.56, 1487808525.58, 10.0.100.56
1487808526.57, 1487808526.58, 10.0.100.56
1487808527.57, 1487808527.59, 10.0.100.56
1487808528.57, 1487808528.59, 10.0.100.56
1487808529.58, 1487808529.6, 10.0.100.56
1487808530.58, 1487808530.6, 10.0.100.56
1487808531.59, 1487808531.63, 10.0.100.56
1487808532.59, 1487808532.61, 10.0.100.56
1487808533.6, 1487808533.61, 10.0.100.56
1487808534.6, 1487808534.61, 10.0.100.56
1487808535.6, 1487808535.63, 10.0.100.56
1487808536.61, 1487808536.62, 10.0.100.56
1487808537.61, 1487808537.63, 10.0.100.56
1487808538.62, 1487808538.63, 10.0.100.56
1487808539.62, 1487808539.65, 10.0.100.56
1487808540.62, 1487808540.64, 10.0.100.56
1487808541.63, 1487808541.65, 10.0.100.56
1487808542.63, 1487808542.66, 10.0.100.56
1487808543.64, 1487808543.65, 10.0.100.56
1487808544.64, 1487808544.66, 10.0.100.56
1487808545.65, 1487808545.66, 10.0.100.56
1487808546.65, 1487808546.67, 10.0.100.56
1487808547.65, 1487808547.68, 10.0.100.56
1487808548.65, 1487808548.67, 10.0.100.56
1487808549.66, 1487808549.68, 10.0.100.56
1487808550.66, 1487808550.69, 10.0.100.56
1487808551.67, 1487808551.69, 10.0.100.56
1487808552.67, 1487808552.69, 10.0.100.56
1487808553.67, 1487808553.7, 10.0.100.56
1487808554.68, 1487808554.69, 10.0.100.56
1487808555.68, 1487808555.7, 10.0.100.56
1487808556.68, 1487808556.71, 10.0.100.56
1487808557.68, 1487808557.7, 10.0.100.56
1487808558.69, 1487808558.72, 10.0.100.56
1487808559.69, 1487808559.72, 10.0.100.56
1487808560.7, 1487808560.72, 10.0.100.56
1487808561.7, 1487808561.72, 10.0.100.56
1487808562.71, 1487808562.73, 10.0.100.56
1487808563.71, 1487808563.73, 10.0.100.56
1487808564.72, 1487808564.73, 10.0.100.56
1487808565.72, 1487808565.74, 10.0.100.56
1487808566.73, 1487808566.75, 10.0.100.56
1487808567.73, 1487808567.75, 10.0.100.56
1487808568.74, 1487808568.75, 10.0.100.56
1487808569.74, 1487808569.75, 10.0.100.56
1487808570.75, 1487808570.77, 10.0.100.56
1487808571.75, 1487808571.77, 10.0.100.56
1487808572.75, 1487808572.77, 10.0.100.56
1487808573.75, 1487808573.77, 10.0.100.56
1487808574.76, 1487808574.78, 10.0.100.56
1487808575.76, 1487808575.78, 10.0.100.56
1487808576.77, 1487808576.78, 10.0.100.56
1487808577.77, 1487808577.79, 10.0.100.56
1487808578.78, 1487808578.79, 10.0.100.56
1487808579.78, 1487808579.8, 10.0.100.56
1487808580.79, 1487808580.81, 10.0.100.56
1487808581.79, 1487808581.81, 10.0.100.56
1487808582.79, 1487808582.81, 10.0.100.56
1487808583.8, 1487808583.82, 10.0.100.56
1487808584.81, 1487808584.82, 10.0.100.56
1487808585.81, 1487808585.83, 10.0.100.56
1487808586.81, 1487808586.83, 10.0.100.56
1487808587.82, 1487808587.83, 10.0.100.56
1487808588.82, 1487808588.85, 10.0.100.56
1487808589.83, 1487808589.85, 10.0.100.56
1487808590.83, 1487808590.85, 10.0.100.56
1487808591.83, 1487808591.85, 10.0.100.56
1487808592.84, 1487808592.85, 10.0.100.56
1487808593.84, 1487808593.86, 10.0.100.56
1487808594.84, 1487808594.87, 10.0.100.56
1487808595.85, 1487808595.88, 10.0.100.56
1487808596.85, 1487808596.87, 10.0.100.56
1487808597.86, 1487808597.88, 10.0.100.56
1487808598.86, 1487808598.88, 10.0.100.56
1487808599.86, 1487808599.88, 10.0.100.56
1487808600.87, 1487808600.89, 10.0.100.56
1487808601.87, 1487808601.89, 10.0.100.56
1487808602.88, 1487808602.89, 10.0.100.56
1487808603.88, 1487808603.9, 10.0.100.56
1487808604.89, 1487808604.9, 10.0.100.56
1487808605.89, 1487808605.93, 10.0.100.56
1487808606.9, 1487808608.91, 10.0.100.56
1487808609.9, 1487808609.92, 10.0.100.56
1487808610.9, 1487808610.98, 10.0.100.56
1487808611.91, 1487808612.15, 10.0.100.56
1487808612.91, 1487808613.19, 10.0.100.56
1487808613.92, 1487808613.93, 10.0.100.56
1487808614.92, 1487808614.94, 10.0.100.56
1487808615.93, 1487808615.94, 10.0.100.56
1487808616.93, 1487808616.95, 10.0.100.56
1487808617.93, 1487808617.95, 10.0.100.56
1487808618.94, 1487808618.95, 10.0.100.56
1487808619.94, 1487808619.96, 10.0.100.56
1487808620.95, 1487808620.96, 10.0.100.56
1487808621.95, 1487808621.97, 10.0.100.56
1487808622.96, 1487808622.97, 10.0.100.56
1487808623.96, 1487808623.98, 10.0.100.56
1487808624.96, 1487808624.98, 10.0.100.56
1487808625.97, 1487808625.98, 10.0.100.56
1487808626.97, 1487808626.99, 10.0.100.56
1487808627.98, 1487808627.99, 10.0.100.56
1487808628.98, 1487808629.0, 10.0.100.56
1487808629.98, 1487808630.0, 10.0.100.56
1487808630.99, 1487808631.0, 10.0.100.56
1487808631.99, 1487808632.01, 10.0.100.56
1487808633.0, 1487808633.01, 10.0.100.56
1487808634.0, 1487808634.02, 10.0.100.56
1487808635.01, 1487808635.02, 10.0.100.56
1487808636.01, 1487808636.03, 10.0.100.56
1487808637.01, 1487808637.03, 10.0.100.56
1487808638.02, 1487808638.03, 10.0.100.56
1487808639.02, 1487808639.04, 10.0.100.56
1487808640.03, 1487808640.04, 10.0.100.56
1487808641.03, 1487808641.05, 10.0.100.56
1487808642.04, 1487808642.06, 10.0.100.56
1487808643.04, 1487808643.06, 10.0.100.56
1487808644.04, 1487808644.07, 10.0.100.56
1487808645.05, 1487808645.06, 10.0.100.56
1487808646.05, 1487808646.07, 10.0.100.56
1487808647.06, 1487808647.07, 10.0.100.56
1487808648.06, 1487808648.07, 10.0.100.56
1487808649.06, 1487808649.08, 10.0.100.56
1487808650.07, 1487808650.08, 10.0.100.56
1487808651.07, 1487808651.09, 10.0.100.56
1487808652.08, 1487808652.1, 10.0.100.56
1487808653.08, 1487808653.09, 10.0.100.56
1487808654.08, 1487808654.1, 10.0.100.56
1487808655.09, 1487808655.1, 10.0.100.56
1487808656.09, 1487808656.11, 10.0.100.56
1487808657.09, 1487808657.11, 10.0.100.56
1487808658.1, 1487808658.12, 10.0.100.56
1487808659.11, 1487808659.12, 10.0.100.56
1487808660.11, 1487808660.13, 10.0.100.56
1487808661.11, 1487808661.13, 10.0.100.56
1487808662.12, 1487808662.13, 10.0.100.56
1487808663.12, 1487808663.14, 10.0.100.56
1487808664.13, 1487808664.15, 10.0.100.56
1487808665.13, 1487808665.15, 10.0.100.56
1487808666.13, 1487808666.15, 10.0.100.56
1487808667.13, 1487808667.15, 10.0.100.56
1487808668.14, 1487808668.15, 10.0.100.56
1487808669.14, 1487808669.16, 10.0.100.56
1487808670.15, 1487808670.16, 10.0.100.56
1487808671.15, 1487808671.17, 10.0.100.56
1487808672.16, 1487808672.17, 10.0.100.56
1487808673.16, 1487808673.17, 10.0.100.56
1487808674.16, 1487808674.18, 10.0.100.56
1487808675.17, 1487808675.18, 10.0.100.56
1487808676.17, 1487808676.19, 10.0.100.56
1487808677.17, 1487808677.19, 10.0.100.56
1487808678.18, 1487808678.19, 10.0.100.56
1487808679.18, 1487808679.2, 10.0.100.56
1487808680.18, 1487808680.23, 10.0.100.56
1487808681.19, 1487808681.2, 10.0.100.56
1487808682.19, 1487808682.21, 10.0.100.56
1487808683.19, 1487808683.22, 10.0.100.56
1487808684.2, 1487808684.22, 10.0.100.56
1487808685.2, 1487808685.22, 10.0.100.56
1487808686.21, 1487808686.22, 10.0.100.56
1487808687.21, 1487808687.23, 10.0.100.56
1487808688.22, 1487808688.23, 10.0.100.56
1487808689.22, 1487808689.24, 10.0.100.56
1487808690.22, 1487808690.24, 10.0.100.56
1487808691.23, 1487808691.24, 10.0.100.56
1487808692.23, 1487808692.25, 10.0.100.56
1487808693.24, 1487808693.26, 10.0.100.56
1487808694.24, 1487808694.25, 10.0.100.56
1487808695.24, 1487808695.26, 10.0.100.56
1487808696.25, 1487808696.26, 10.0.100.56
1487808697.25, 1487808697.27, 10.0.100.56
1487808698.26, 1487808698.27, 10.0.100.56
1487808699.26, 1487808699.27, 10.0.100.56
1487808700.26, 1487808700.28, 10.0.100.56
1487808701.27, 1487808701.29, 10.0.100.56
1487808702.27, 1487808702.29, 10.0.100.56
1487808703.28, 1487808703.29, 10.0.100.56
1487808704.28, 1487808704.3, 10.0.100.56
1487808705.29, 1487808705.3, 10.0.100.56
1487808706.29, 1487808706.31, 10.0.100.56
1487808707.29, 1487808707.31, 10.0.100.56
1487808708.3, 1487808708.31, 10.0.100.56
1487808709.3, 1487808709.32, 10.0.100.56
1487808710.31, 1487808710.32, 10.0.100.56
1487808711.31, 1487808711.33, 10.0.100.56
1487808712.32, 1487808712.34, 10.0.100.56
1487808713.32, 1487808713.34, 10.0.100.56
1487808714.33, 1487808714.34, 10.0.100.56
1487808715.33, 1487808715.35, 10.0.100.56
1487808716.34, 1487808716.35, 10.0.100.56
1487808717.34, 1487808717.36, 10.0.100.56
1487808718.34, 1487808718.36, 10.0.100.56
1487808719.35, 1487808719.37, 10.0.100.56
1487808720.35, 1487808720.37, 10.0.100.56
1487808721.36, 1487808721.37, 10.0.100.56
1487808722.36, 1487808722.43, 10.0.100.56
1487808723.36, 1487808723.38, 10.0.100.56
1487808724.37, 1487808724.38, 10.0.100.56
1487808725.37, 1487808725.39, 10.0.100.56
1487808726.38, 1487808726.39, 10.0.100.56
1487808727.38, 1487808727.4, 10.0.100.56
1487808733.39, 1487808734.58, 10.0.100.56
1487808736.56, 1487808736.58, 10.0.100.56
1487808737.57, 1487808737.59, 10.0.100.56
1487808738.57, 1487808738.6, 10.0.100.56
1487808739.58, 1487808739.6, 10.0.100.56
1487808740.58, 1487808740.6, 10.0.100.56
1487808741.59, 1487808741.61, 10.0.100.56
1487808742.59, 1487808742.61, 10.0.100.56
